student_id,event_timestamp,target,programming,database,problem_solving,communication,cloud_computing,teamwork,aptitude,industry_programming_requirement,industry_database_requirement,industry_problem_solving_requirement,industry_communication_requirement,industry_cloud_computing_requirement,industry_teamwork_requirement,industry_aptitude_requirement,programming_gap,database_gap,problem_solving_gap,communication_gap,cloud_computing_gap,teamwork_gap,aptitude_gap,technical_skill_avg,industry_requirement_avg,calculated_skill_gap,requirement_difference
CSE2610135,2026-08-01 02:14:00+00:00,High,1,2,2,2,2,3,1,4,5,4,3,3,3,4,3,3,2,1,1,0,3,1.8571428571428572,3.7142857142857144,1.8571428571428572,1.8571428571428572
CSE2610136,2026-08-01 02:15:00+00:00,Medium,4,3,2,3,1,3,3,4,5,3,5,4,3,4,0,2,1,2,3,0,1,2.7142857142857144,4.0,1.2857142857142858,1.2857142857142856
CSE2610137,2026-08-01 02:16:00+00:00,Low,3,4,4,5,3,3,2,3,5,3,5,4,3,4,0,1,0,0,1,0,2,3.4285714285714284,3.857142857142857,0.5714285714285714,0.4285714285714288
CSE2610138,2026-08-01 02:17:00+00:00,Medium,3,4,4,2,4,3,3,3,4,5,4,5,4,4,0,0,1,2,1,1,1,3.2857142857142856,4.142857142857143,0.8571428571428571,0.8571428571428577
CSE2610139,2026-08-01 02:18:00+00:00,Low,5,3,4,4,3,5,3,4,4,5,3,4,3,4,0,1,1,0,1,0,1,3.857142857142857,3.857142857142857,0.5714285714285714,0.0
CSE2610140,2026-08-01 02:19:00+00:00,High,5,3,3,2,3,1,3,4,5,5,5,4,4,4,0,2,2,3,1,3,1,2.857142857142857,4.428571428571429,1.7142857142857142,1.5714285714285716
CSE2610141,2026-08-01 02:20:00+00:00,Low,5,3,4,4,3,4,4,5,3,5,4,5,3,5,0,0,1,0,2,0,1,3.857142857142857,4.285714285714286,0.5714285714285714,0.4285714285714284
CSE2610142,2026-08-01 02:21:00+00:00,Low,3,3,5,4,5,2,5,4,3,3,5,4,5,4,1,0,0,1,0,3,0,3.857142857142857,4.0,0.7142857142857143,0.1428571428571428
CSE2610143,2026-08-01 02:22:00+00:00,Low,3,5,3,4,4,3,3,5,4,4,4,4,4,4,2,0,1,0,0,1,1,3.5714285714285716,4.142857142857143,0.7142857142857143,0.5714285714285716
CSE2610144,2026-08-01 02:23:00+00:00,Low,4,2,4,2,4,4,4,5,3,3,4,4,3,5,1,1,0,2,0,0,1,3.4285714285714284,3.857142857142857,0.7142857142857143,0.4285714285714288
CSE2610145,2026-08-01 02:24:00+00:00,Medium,3,5,1,3,2,4,3,4,5,5,4,4,3,4,1,0,4,1,2,0,1,3.0,4.142857142857143,1.2857142857142858,1.1428571428571432
CSE2610146,2026-08-01 02:25:00+00:00,Medium,3,3,3,3,3,5,2,4,4,4,3,5,3,5,1,1,1,0,2,0,3,3.142857142857143,4.0,1.1428571428571428,0.8571428571428572
CSE2610147,2026-08-01 02:26:00+00:00,Medium,3,4,1,4,1,3,3,4,4,4,5,4,4,3,1,0,3,1,3,1,0,2.7142857142857144,4.0,1.2857142857142858,1.2857142857142856
CSE2610148,2026-08-01 02:27:00+00:00,Low,4,4,4,4,4,4,4,3,4,5,3,4,5,4,0,0,1,0,0,1,0,4.0,4.0,0.2857142857142857,0.0
CSE2610149,2026-08-01 02:28:00+00:00,Low,5,3,3,4,3,4,3,4,5,5,3,3,3,4,0,2,2,0,0,0,1,3.5714285714285716,3.857142857142857,0.7142857142857143,0.2857142857142856
CSE2610150,2026-08-01 02:29:00+00:00,Medium,2,3,3,3,3,4,3,4,4,4,3,5,3,5,2,1,1,0,2,0,2,3.0,4.0,1.1428571428571428,1.0
CSE2610151,2026-08-01 02:30:00+00:00,Medium,3,4,2,1,4,4,1,5,5,3,3,4,4,5,2,1,1,2,0,0,4,2.7142857142857144,4.142857142857143,1.4285714285714286,1.4285714285714288
CSE2610152,2026-08-01 02:31:00+00:00,High,3,2,2,1,3,5,2,5,4,4,3,5,3,3,2,2,2,2,2,0,1,2.5714285714285716,3.857142857142857,1.5714285714285714,1.2857142857142856
CSE2610153,2026-08-01 02:32:00+00:00,Medium,4,3,3,5,2,1,3,4,4,5,5,4,4,4,0,1,2,0,2,3,1,3.0,4.285714285714286,1.2857142857142858,1.2857142857142856
CSE2610154,2026-08-01 02:33:00+00:00,Medium,3,1,3,3,3,3,3,4,4,4,4,4,5,3,1,3,1,1,1,2,0,2.7142857142857144,4.0,1.2857142857142858,1.2857142857142856
CSE2610155,2026-08-01 02:34:00+00:00,Low,3,4,2,4,3,4,3,4,4,3,4,4,4,5,1,0,1,0,1,0,2,3.2857142857142856,4.0,0.7142857142857143,0.7142857142857144
CSE2610156,2026-08-01 02:35:00+00:00,Medium,1,3,3,4,4,4,3,4,4,4,5,4,4,4,3,1,1,1,0,0,1,3.142857142857143,4.142857142857143,1.0,1.0000000000000004
CSE2610157,2026-08-01 02:36:00+00:00,Low,5,5,5,3,3,4,4,4,4,4,3,5,5,5,0,0,0,0,2,1,1,4.142857142857143,4.285714285714286,0.5714285714285714,0.14285714285714235
CSE2610158,2026-08-01 02:37:00+00:00,Medium,4,4,2,4,3,2,2,4,3,4,4,4,4,4,0,0,2,0,1,2,2,3.0,3.857142857142857,1.0,0.8571428571428572
CSE2610159,2026-08-01 02:38:00+00:00,Medium,1,4,3,3,3,4,3,4,5,5,4,4,4,4,3,1,2,1,1,0,1,3.0,4.285714285714286,1.2857142857142858,1.2857142857142856
CSE2610160,2026-08-01 02:39:00+00:00,Medium,2,4,4,5,3,4,2,4,5,4,4,4,4,4,2,1,0,0,1,0,2,3.4285714285714284,4.142857142857143,0.8571428571428571,0.7142857142857149
CSE2610161,2026-08-01 02:40:00+00:00,Medium,3,3,3,3,2,3,4,3,4,4,4,5,5,4,0,1,1,1,3,2,0,3.0,4.142857142857143,1.1428571428571428,1.1428571428571432
CSE2610162,2026-08-01 02:41:00+00:00,Medium,3,3,3,3,3,1,5,4,4,4,3,5,4,4,1,1,1,0,2,3,0,3.0,4.0,1.1428571428571428,1.0
CSE2610163,2026-08-01 02:42:00+00:00,Medium,4,2,4,5,2,2,3,5,5,3,4,5,3,3,1,3,0,0,3,1,0,3.142857142857143,4.0,1.1428571428571428,0.8571428571428572
CSE2610164,2026-08-01 02:43:00+00:00,Medium,3,2,4,2,2,4,3,4,4,4,5,4,5,4,1,2,0,3,2,1,1,2.857142857142857,4.285714285714286,1.4285714285714286,1.4285714285714284
CSE2610165,2026-08-01 02:44:00+00:00,Low,3,5,3,5,4,3,4,5,5,4,5,4,5,4,2,0,1,0,0,2,0,3.857142857142857,4.571428571428571,0.7142857142857143,0.714285714285714
CSE2610166,2026-08-01 02:45:00+00:00,Medium,2,1,2,3,3,5,4,5,4,5,4,3,4,3,3,3,3,1,0,0,0,2.857142857142857,4.0,1.4285714285714286,1.1428571428571428
CSE2610167,2026-08-01 02:46:00+00:00,Medium,3,2,5,3,3,3,2,3,4,3,5,3,3,5,0,2,0,2,0,0,3,3.0,3.7142857142857144,1.0,0.7142857142857144
CSE2610168,2026-08-01 02:47:00+00:00,Medium,4,4,4,2,4,3,3,3,4,4,4,4,5,5,0,0,0,2,0,2,2,3.4285714285714284,4.142857142857143,0.8571428571428571,0.7142857142857149
CSE2610169,2026-08-01 02:48:00+00:00,Medium,4,3,5,2,5,4,2,4,4,4,5,4,3,5,0,1,0,3,0,0,3,3.5714285714285716,4.142857142857143,1.0,0.5714285714285716
CSE2610170,2026-08-01 02:49:00+00:00,Medium,2,4,1,4,5,4,3,4,5,5,4,4,4,4,2,1,4,0,0,0,1,3.2857142857142856,4.285714285714286,1.1428571428571428,1.0
CSE2610171,2026-08-01 02:50:00+00:00,High,1,1,3,2,2,4,3,4,4,4,3,4,4,5,3,3,1,1,2,0,2,2.2857142857142856,4.0,1.7142857142857142,1.7142857142857144
CSE2610172,2026-08-01 02:51:00+00:00,Medium,3,3,3,3,2,3,3,5,4,5,4,3,5,3,2,1,2,1,1,2,0,2.857142857142857,4.142857142857143,1.2857142857142858,1.285714285714286
CSE2610173,2026-08-01 02:52:00+00:00,Medium,4,4,3,4,2,3,1,5,4,3,5,5,4,3,1,0,0,1,3,1,2,3.0,4.142857142857143,1.1428571428571428,1.1428571428571432
CSE2610174,2026-08-01 02:53:00+00:00,Medium,3,3,4,4,3,3,1,4,5,4,5,4,5,4,1,2,0,1,1,2,3,3.0,4.428571428571429,1.4285714285714286,1.4285714285714288
CSE2610175,2026-08-01 02:54:00+00:00,Medium,5,2,3,4,4,2,4,4,5,4,5,4,5,4,0,3,1,1,0,3,0,3.4285714285714284,4.428571428571429,1.1428571428571428,1.0000000000000004
CSE2610176,2026-08-01 02:55:00+00:00,Medium,2,3,3,4,4,3,2,5,4,3,4,3,5,4,3,1,0,0,0,2,2,3.0,4.0,1.1428571428571428,1.0
CSE2610177,2026-08-01 02:56:00+00:00,High,3,3,3,3,3,1,3,4,5,4,5,3,5,5,1,2,1,2,0,4,2,2.7142857142857144,4.428571428571429,1.7142857142857142,1.7142857142857144
CSE2610178,2026-08-01 02:57:00+00:00,Medium,4,3,4,2,4,4,2,5,5,4,4,4,4,5,1,2,0,2,0,0,3,3.2857142857142856,4.428571428571429,1.1428571428571428,1.1428571428571432
CSE2610179,2026-08-01 02:58:00+00:00,Medium,4,4,2,3,2,2,5,5,3,4,4,4,4,5,1,0,2,1,2,2,0,3.142857142857143,4.142857142857143,1.1428571428571428,1.0000000000000004
CSE2610180,2026-08-01 02:59:00+00:00,High,5,4,4,2,1,3,2,3,4,5,5,4,5,4,0,0,1,3,3,2,2,3.0,4.285714285714286,1.5714285714285714,1.2857142857142856
CSE2610181,2026-08-01 03:00:00+00:00,Medium,3,4,3,3,3,2,3,3,5,5,3,4,5,5,0,1,2,0,1,3,2,3.0,4.285714285714286,1.2857142857142858,1.2857142857142856
CSE2610182,2026-08-01 03:01:00+00:00,Medium,2,5,3,3,5,4,3,3,4,5,4,4,4,5,1,0,2,1,0,0,2,3.5714285714285716,4.142857142857143,0.8571428571428571,0.5714285714285716
CSE2610183,2026-08-01 03:02:00+00:00,Medium,3,4,5,4,4,3,1,4,4,4,4,4,5,4,1,0,0,0,0,2,3,3.4285714285714284,4.142857142857143,0.8571428571428571,0.7142857142857149
CSE2610184,2026-08-01 03:03:00+00:00,Medium,4,3,4,3,1,2,5,4,3,5,3,5,5,4,0,0,1,0,4,3,0,3.142857142857143,4.142857142857143,1.1428571428571428,1.0000000000000004
CSE2610185,2026-08-01 03:04:00+00:00,Medium,2,3,5,2,2,4,2,4,4,3,4,4,4,4,2,1,0,2,2,0,2,2.857142857142857,3.857142857142857,1.2857142857142858,1.0
CSE2610186,2026-08-01 03:05:00+00:00,Medium,5,4,4,2,2,2,2,4,4,3,4,4,5,4,0,0,0,2,2,3,2,3.0,4.0,1.2857142857142858,1.0
CSE2610187,2026-08-01 03:06:00+00:00,Low,3,3,4,3,4,3,3,4,4,5,5,4,3,3,1,1,1,2,0,0,0,3.2857142857142856,4.0,0.7142857142857143,0.7142857142857144
CSE2610188,2026-08-01 03:07:00+00:00,Medium,3,3,3,4,2,4,3,5,5,4,4,3,4,5,2,2,1,0,1,0,2,3.142857142857143,4.285714285714286,1.1428571428571428,1.1428571428571428
CSE2610189,2026-08-01 03:08:00+00:00,Medium,3,4,4,3,1,4,4,4,3,5,4,3,5,4,1,0,1,1,2,1,0,3.2857142857142856,4.0,0.8571428571428571,0.7142857142857144
CSE2610190,2026-08-01 03:09:00+00:00,Medium,4,2,3,5,3,2,4,5,4,4,5,4,5,4,1,2,1,0,1,3,0,3.2857142857142856,4.428571428571429,1.1428571428571428,1.1428571428571432
CSE2610191,2026-08-01 03:10:00+00:00,Medium,3,3,2,3,4,3,5,5,5,4,4,4,4,4,2,2,2,1,0,1,0,3.2857142857142856,4.285714285714286,1.1428571428571428,1.0
CSE2610192,2026-08-01 03:11:00+00:00,Medium,4,4,4,3,1,3,2,4,5,4,4,5,3,5,0,1,0,1,4,0,3,3.0,4.285714285714286,1.2857142857142858,1.2857142857142856
CSE2610193,2026-08-01 03:12:00+00:00,Low,4,4,3,3,4,3,3,5,4,4,4,4,4,4,1,0,1,1,0,1,1,3.4285714285714284,4.142857142857143,0.7142857142857143,0.7142857142857149
CSE2610194,2026-08-01 03:13:00+00:00,Medium,4,1,3,2,4,3,3,4,4,5,3,4,4,3,0,3,2,1,0,1,0,2.857142857142857,3.857142857142857,1.0,1.0
CSE2610195,2026-08-01 03:14:00+00:00,High,2,3,1,3,4,3,3,5,4,4,4,5,4,5,3,1,3,1,1,1,2,2.7142857142857144,4.428571428571429,1.7142857142857142,1.7142857142857144
CSE2610196,2026-08-01 03:15:00+00:00,Low,4,4,5,4,3,2,2,4,4,3,3,4,3,4,0,0,0,0,1,1,2,3.4285714285714284,3.5714285714285716,0.5714285714285714,0.14285714285714324
CSE2610197,2026-08-01 03:16:00+00:00,Low,3,3,4,5,4,2,4,3,3,4,4,5,4,5,0,0,0,0,1,2,1,3.5714285714285716,4.0,0.5714285714285714,0.4285714285714284
CSE2610198,2026-08-01 03:17:00+00:00,Medium,3,1,3,2,3,2,3,4,3,4,4,3,5,4,1,2,1,2,0,3,1,2.4285714285714284,3.857142857142857,1.4285714285714286,1.4285714285714288
CSE2610199,2026-08-01 03:18:00+00:00,Medium,2,3,5,3,4,3,3,4,4,5,5,4,4,5,2,1,0,2,0,1,2,3.2857142857142856,4.428571428571429,1.1428571428571428,1.1428571428571432
CSE2610200,2026-08-01 03:19:00+00:00,Medium,2,3,5,3,3,5,3,4,4,5,4,5,3,4,2,1,0,1,2,0,1,3.4285714285714284,4.142857142857143,1.0,0.7142857142857149
CSE2610201,2026-08-01 03:20:00+00:00,High,3,2,1,2,2,1,3,4,5,4,3,4,4,4,1,3,3,1,2,3,1,2.0,4.0,2.0,2.0
CSE2610202,2026-08-01 03:21:00+00:00,Low,3,3,5,4,4,5,3,4,4,5,5,4,4,4,1,1,0,1,0,0,1,3.857142857142857,4.285714285714286,0.5714285714285714,0.4285714285714284
CSE2610203,2026-08-01 03:22:00+00:00,Medium,5,5,5,2,1,2,3,4,4,4,3,4,4,5,0,0,0,1,3,2,2,3.2857142857142856,4.0,1.1428571428571428,0.7142857142857144
CSE2610204,2026-08-01 03:23:00+00:00,Medium,5,3,4,4,2,3,2,4,4,4,4,4,5,4,0,1,0,0,2,2,2,3.2857142857142856,4.142857142857143,1.0,0.8571428571428577
CSE2610205,2026-08-01 03:24:00+00:00,Low,2,3,3,4,4,4,5,4,4,4,5,4,4,4,2,1,1,1,0,0,0,3.5714285714285716,4.142857142857143,0.7142857142857143,0.5714285714285716
CSE2610206,2026-08-01 03:25:00+00:00,Low,4,4,3,4,4,3,3,4,4,5,4,3,4,4,0,0,2,0,0,1,1,3.5714285714285716,4.0,0.5714285714285714,0.4285714285714284
CSE2610207,2026-08-01 03:26:00+00:00,Low,2,3,4,5,4,3,3,4,4,5,5,4,4,3,2,1,1,0,0,1,0,3.4285714285714284,4.142857142857143,0.7142857142857143,0.7142857142857149
CSE2610208,2026-08-01 03:27:00+00:00,Low,3,4,4,3,2,4,2,3,4,4,3,3,5,4,0,0,0,0,1,1,2,3.142857142857143,3.7142857142857144,0.5714285714285714,0.5714285714285716
CSE2610209,2026-08-01 03:28:00+00:00,Low,5,4,3,3,2,3,5,3,4,4,4,5,3,5,0,0,1,1,3,0,0,3.5714285714285716,4.0,0.7142857142857143,0.4285714285714284
CSE2610210,2026-08-01 03:29:00+00:00,Medium,4,2,2,2,4,4,4,4,4,4,5,5,4,3,0,2,2,3,1,0,0,3.142857142857143,4.142857142857143,1.1428571428571428,1.0000000000000004
CSE2610211,2026-08-01 03:30:00+00:00,Medium,4,3,2,3,4,4,2,5,4,4,5,4,3,3,1,1,2,2,0,0,1,3.142857142857143,4.0,1.0,0.8571428571428572
CSE2610212,2026-08-01 03:31:00+00:00,Low,4,5,4,2,4,4,4,5,4,5,5,4,4,4,1,0,1,3,0,0,0,3.857142857142857,4.428571428571429,0.7142857142857143,0.5714285714285716
CSE2610213,2026-08-01 03:32:00+00:00,Medium,2,4,3,3,4,4,2,3,5,5,4,5,4,4,1,1,2,1,1,0,2,3.142857142857143,4.285714285714286,1.1428571428571428,1.1428571428571428
CSE2610214,2026-08-01 03:33:00+00:00,Medium,1,1,4,4,3,5,3,5,3,4,4,4,4,4,4,2,0,0,1,0,1,3.0,4.0,1.1428571428571428,1.0
CSE2610215,2026-08-01 03:34:00+00:00,Medium,1,3,3,4,1,3,4,5,4,3,4,5,3,4,4,1,0,0,4,0,0,2.7142857142857144,4.0,1.2857142857142858,1.2857142857142856
CSE2610216,2026-08-01 03:35:00+00:00,Medium,4,2,4,3,3,3,3,4,5,4,3,4,4,4,0,3,0,0,1,1,1,3.142857142857143,4.0,0.8571428571428571,0.8571428571428572
CSE2610217,2026-08-01 03:36:00+00:00,Medium,4,3,3,4,1,2,4,5,5,4,4,5,4,3,1,2,1,0,4,2,0,3.0,4.285714285714286,1.4285714285714286,1.2857142857142856
CSE2610218,2026-08-01 03:37:00+00:00,Low,4,4,5,3,4,3,4,5,4,4,4,5,4,4,1,0,0,1,1,1,0,3.857142857142857,4.285714285714286,0.5714285714285714,0.4285714285714284
CSE2610219,2026-08-01 03:38:00+00:00,Low,3,3,4,4,4,3,3,4,4,5,5,4,3,4,1,1,1,1,0,0,1,3.4285714285714284,4.142857142857143,0.7142857142857143,0.7142857142857149
CSE2610220,2026-08-01 03:39:00+00:00,Medium,3,3,4,3,5,2,2,5,4,4,4,5,4,4,2,1,0,1,0,2,2,3.142857142857143,4.285714285714286,1.1428571428571428,1.1428571428571428
CSE2610221,2026-08-01 03:40:00+00:00,Medium,2,4,5,4,3,3,3,5,4,4,5,4,4,3,3,0,0,1,1,1,0,3.4285714285714284,4.142857142857143,0.8571428571428571,0.7142857142857149
CSE2610222,2026-08-01 03:41:00+00:00,Medium,4,4,2,3,3,3,3,5,4,3,4,4,4,5,1,0,1,1,1,1,2,3.142857142857143,4.142857142857143,1.0,1.0000000000000004
CSE2610223,2026-08-01 03:42:00+00:00,Medium,1,4,4,3,1,3,5,3,5,3,5,5,4,4,2,1,0,2,4,1,0,3.0,4.142857142857143,1.4285714285714286,1.1428571428571432
CSE2610224,2026-08-01 03:43:00+00:00,Medium,3,2,3,4,3,3,2,5,4,4,4,4,3,5,2,2,1,0,1,0,3,2.857142857142857,4.142857142857143,1.2857142857142858,1.285714285714286
CSE2610225,2026-08-01 03:44:00+00:00,Medium,4,1,4,4,4,2,4,4,3,5,4,4,4,5,0,2,1,0,0,2,1,3.2857142857142856,4.142857142857143,0.8571428571428571,0.8571428571428577
CSE2610226,2026-08-01 03:45:00+00:00,Medium,4,3,4,2,4,3,4,4,5,5,4,4,5,4,0,2,1,2,0,2,0,3.4285714285714284,4.428571428571429,1.0,1.0000000000000004
CSE2610227,2026-08-01 03:46:00+00:00,Medium,4,3,3,2,5,2,2,4,4,4,5,4,3,5,0,1,1,3,0,1,3,3.0,4.142857142857143,1.2857142857142858,1.1428571428571432
CSE2610228,2026-08-01 03:47:00+00:00,Low,4,5,4,3,5,3,4,5,4,5,4,5,4,5,1,0,1,1,0,1,1,4.0,4.571428571428571,0.7142857142857143,0.5714285714285712
CSE2610229,2026-08-01 03:48:00+00:00,Medium,4,1,3,3,3,3,4,4,5,3,4,4,4,4,0,4,0,1,1,1,0,3.0,4.0,1.0,1.0
CSE2610230,2026-08-01 03:49:00+00:00,Low,3,3,5,5,4,4,3,4,3,3,4,5,4,5,1,0,0,0,1,0,2,3.857142857142857,4.0,0.5714285714285714,0.1428571428571428
CSE2610231,2026-08-01 03:50:00+00:00,High,3,4,3,2,1,3,1,5,5,5,5,4,5,4,2,1,2,3,3,2,3,2.4285714285714284,4.714285714285714,2.2857142857142856,2.285714285714286
CSE2610232,2026-08-01 03:51:00+00:00,Medium,3,2,4,4,4,4,2,3,5,4,4,5,4,4,0,3,0,0,1,0,2,3.2857142857142856,4.142857142857143,0.8571428571428571,0.8571428571428577
CSE2610233,2026-08-01 03:52:00+00:00,Medium,1,1,5,5,4,4,3,4,5,5,4,5,4,4,3,4,0,0,1,0,1,3.2857142857142856,4.428571428571429,1.2857142857142858,1.1428571428571432
CSE2610234,2026-08-01 03:53:00+00:00,Low,4,4,3,4,2,4,4,4,4,5,4,4,4,5,0,0,2,0,2,0,1,3.5714285714285716,4.285714285714286,0.7142857142857143,0.714285714285714
CSE2610235,2026-08-01 03:54:00+00:00,Medium,2,5,3,3,4,2,3,5,4,4,3,5,4,5,3,0,1,0,1,2,2,3.142857142857143,4.285714285714286,1.2857142857142858,1.1428571428571428
CSE2610236,2026-08-01 03:55:00+00:00,High,4,2,4,3,2,3,1,5,5,5,5,4,4,4,1,3,1,2,2,1,3,2.7142857142857144,4.571428571428571,1.8571428571428572,1.8571428571428568
CSE2610237,2026-08-01 03:56:00+00:00,Low,4,4,3,4,4,3,4,4,5,4,3,3,5,5,0,1,1,0,0,2,1,3.7142857142857144,4.142857142857143,0.7142857142857143,0.4285714285714288
CSE2610238,2026-08-01 03:57:00+00:00,Medium,3,3,3,3,3,4,2,4,4,4,4,4,3,4,1,1,1,1,1,0,2,3.0,3.857142857142857,1.0,0.8571428571428572
CSE2610239,2026-08-01 03:58:00+00:00,Medium,3,2,3,1,5,5,5,3,4,5,5,5,4,4,0,2,2,4,0,0,0,3.4285714285714284,4.285714285714286,1.1428571428571428,0.8571428571428572
CSE2610240,2026-08-01 03:59:00+00:00,Medium,3,4,3,4,3,3,4,4,5,4,3,4,5,5,1,1,1,0,1,2,1,3.4285714285714284,4.285714285714286,1.0,0.8571428571428572
CSE2610241,2026-08-01 04:00:00+00:00,Medium,2,3,2,4,4,3,3,5,4,3,3,3,5,5,3,1,1,0,0,2,2,3.0,4.0,1.2857142857142858,1.0
CSE2610242,2026-08-01 04:01:00+00:00,Medium,1,5,4,2,3,1,4,3,4,3,4,5,4,4,2,0,0,2,2,3,0,2.857142857142857,3.857142857142857,1.2857142857142858,1.0
CSE2610243,2026-08-01 04:02:00+00:00,Medium,4,4,4,3,5,2,1,4,3,4,4,3,4,5,0,0,0,1,0,2,4,3.2857142857142856,3.857142857142857,1.0,0.5714285714285716
CSE2610244,2026-08-01 04:03:00+00:00,Medium,4,2,2,1,3,4,3,4,4,3,3,4,4,4,0,2,1,2,1,0,1,2.7142857142857144,3.7142857142857144,1.0,1.0
CSE2610245,2026-08-01 04:04:00+00:00,Low,4,4,4,3,3,4,5,4,5,4,4,4,5,4,0,1,0,1,1,1,0,3.857142857142857,4.285714285714286,0.5714285714285714,0.4285714285714284
CSE2610246,2026-08-01 04:05:00+00:00,Low,3,4,4,4,3,4,4,4,4,4,5,4,4,3,1,0,0,1,1,0,0,3.7142857142857144,4.0,0.42857142857142855,0.2857142857142856
CSE2610247,2026-08-01 04:06:00+00:00,Medium,4,3,3,1,3,4,3,4,5,4,4,4,4,5,0,2,1,3,1,0,2,3.0,4.285714285714286,1.2857142857142858,1.2857142857142856
CSE2610248,2026-08-01 04:07:00+00:00,Low,3,5,3,4,4,3,2,3,4,4,3,4,4,4,0,0,1,0,0,1,2,3.4285714285714284,3.7142857142857144,0.5714285714285714,0.28571428571428603
CSE2610249,2026-08-01 04:08:00+00:00,Medium,4,3,3,2,4,3,3,3,3,4,5,4,4,4,0,0,1,3,0,1,1,3.142857142857143,3.857142857142857,0.8571428571428571,0.7142857142857144
CSE2610250,2026-08-01 04:09:00+00:00,Low,4,3,3,4,4,2,4,4,4,3,4,4,4,3,0,1,0,0,0,2,0,3.4285714285714284,3.7142857142857144,0.42857142857142855,0.28571428571428603
CSE2610251,2026-08-01 04:10:00+00:00,Medium,3,3,1,5,4,5,2,3,4,3,3,5,4,4,0,1,2,0,1,0,2,3.2857142857142856,3.7142857142857144,0.8571428571428571,0.4285714285714288
CSE2610252,2026-08-01 04:11:00+00:00,Medium,4,4,3,3,4,2,4,4,4,5,5,5,4,4,0,0,2,2,1,2,0,3.4285714285714284,4.428571428571429,1.0,1.0000000000000004
CSE2610253,2026-08-01 04:12:00+00:00,Low,4,4,4,3,3,4,3,4,3,5,4,5,4,3,0,0,1,1,2,0,0,3.5714285714285716,4.0,0.5714285714285714,0.4285714285714284
CSE2610254,2026-08-01 04:13:00+00:00,Low,3,5,4,3,2,5,3,4,3,4,4,4,4,3,1,0,0,1,2,0,0,3.5714285714285716,3.7142857142857144,0.5714285714285714,0.1428571428571428
CSE2610255,2026-08-01 04:14:00+00:00,Medium,2,5,3,4,1,3,4,4,4,4,4,4,4,5,2,0,1,0,3,1,1,3.142857142857143,4.142857142857143,1.1428571428571428,1.0000000000000004
CSE2610256,2026-08-01 04:15:00+00:00,Medium,4,1,5,4,4,3,3,4,4,4,5,5,4,4,0,3,0,1,1,1,1,3.4285714285714284,4.285714285714286,1.0,0.8571428571428572
CSE2610257,2026-08-01 04:16:00+00:00,Medium,5,5,4,3,4,1,1,3,5,3,5,5,4,3,0,0,0,2,1,3,2,3.2857142857142856,4.0,1.1428571428571428,0.7142857142857144
CSE2610258,2026-08-01 04:17:00+00:00,Medium,3,4,4,3,4,3,2,4,4,4,5,5,4,4,1,0,0,2,1,1,2,3.2857142857142856,4.285714285714286,1.0,1.0
CSE2610259,2026-08-01 04:18:00+00:00,Medium,2,5,3,3,2,4,2,4,4,4,3,4,4,4,2,0,1,0,2,0,2,3.0,3.857142857142857,1.0,0.8571428571428572
CSE2610260,2026-08-01 04:19:00+00:00,Low,3,3,4,4,4,2,4,4,4,4,5,4,3,4,1,1,0,1,0,1,0,3.4285714285714284,4.0,0.5714285714285714,0.5714285714285716
CSE2610261,2026-08-01 04:20:00+00:00,High,1,3,2,2,3,3,1,5,5,4,4,5,4,3,4,2,2,2,2,1,2,2.142857142857143,4.285714285714286,2.142857142857143,2.142857142857143
CSE2610262,2026-08-01 04:21:00+00:00,Medium,4,4,4,4,2,2,3,4,5,3,4,5,4,4,0,1,0,0,3,2,1,3.2857142857142856,4.142857142857143,1.0,0.8571428571428577
CSE2610263,2026-08-01 04:22:00+00:00,Low,3,3,5,3,3,3,4,4,4,4,3,4,5,4,1,1,0,0,1,2,0,3.4285714285714284,4.0,0.7142857142857143,0.5714285714285716
CSE2610264,2026-08-01 04:23:00+00:00,Medium,2,3,3,4,1,5,4,5,3,4,3,4,3,4,3,0,1,0,3,0,0,3.142857142857143,3.7142857142857144,1.0,0.5714285714285716
CSE2610265,2026-08-01 04:24:00+00:00,High,3,1,3,3,2,1,4,4,4,5,4,3,5,4,1,3,2,1,1,4,0,2.4285714285714284,4.142857142857143,1.7142857142857142,1.7142857142857149
CSE2610266,2026-08-01 04:25:00+00:00,High,4,3,4,3,1,3,3,3,5,4,5,4,5,5,0,2,0,2,3,2,2,3.0,4.428571428571429,1.5714285714285714,1.4285714285714288
CSE2610267,2026-08-01 04:26:00+00:00,Medium,4,4,3,4,3,2,2,3,5,4,5,3,5,4,0,1,1,1,0,3,2,3.142857142857143,4.142857142857143,1.1428571428571428,1.0000000000000004
CSE2610268,2026-08-01 04:27:00+00:00,High,1,2,3,3,3,3,3,4,5,3,5,4,4,4,3,3,0,2,1,1,1,2.5714285714285716,4.142857142857143,1.5714285714285714,1.5714285714285716
CSE2610269,2026-08-01 04:28:00+00:00,Medium,3,4,4,3,4,4,2,3,5,5,5,3,5,5,0,1,1,2,0,1,3,3.4285714285714284,4.428571428571429,1.1428571428571428,1.0000000000000004
CSE2610270,2026-08-01 04:29:00+00:00,Medium,2,5,3,3,3,3,2,4,5,4,4,4,3,4,2,0,1,1,1,0,2,3.0,4.0,1.0,1.0
